ActivityStartDate	ActivityDepthHeightMeasure.MeasureValue	ResultMeasureValue
2016-08-30T05:00:00Z	2	7.4
2016-08-30T05:00:00Z	3	7.2
2016-08-30T05:00:00Z	4	7.1
2016-08-30T05:00:00Z	5	7.2
2016-08-30T05:00:00Z	6	7.1
2016-08-30T05:00:00Z	7	6.9
2016-08-30T05:00:00Z	8	6.8
2016-08-30T05:00:00Z	8.5	6.6
2016-08-30T05:00:00Z	9	5.2
2016-08-30T05:00:00Z	9.5	2.4
2016-08-30T05:00:00Z	10	0
2016-08-30T05:00:00Z	10.5	0
2016-08-30T05:00:00Z	11	0
2016-08-30T05:00:00Z	12	0
2016-08-30T05:00:00Z	13	0
2016-08-30T05:00:00Z	14	0
2016-08-30T05:00:00Z	15	0
2016-08-30T05:00:00Z	16	0
2016-08-30T05:00:00Z	17	0
2016-08-30T05:00:00Z	18	0
2016-08-30T05:00:00Z	19	0
2016-08-30T05:00:00Z	20	0
2016-08-30T05:00:00Z	21	0
2016-08-30T05:00:00Z	22	0
2016-08-30T05:00:00Z	23	0
2016-08-30T05:00:00Z	24	0
2016-08-30T05:00:00Z	24.4	0
2016-10-04T05:00:00Z	0	7.9
2016-10-04T05:00:00Z	1	7.4
2016-10-04T05:00:00Z	2	7.4
2016-10-04T05:00:00Z	3	7.4
2016-10-04T05:00:00Z	4	7.5
2016-10-04T05:00:00Z	5	7.8
2016-10-04T05:00:00Z	6	7.6
2016-10-04T05:00:00Z	7	7.4
2016-10-04T05:00:00Z	8	7.4
2016-10-04T05:00:00Z	9	7.3
2016-10-04T05:00:00Z	10	7.5
2016-10-04T05:00:00Z	11	7.6
2016-10-04T05:00:00Z	12	7.5
2016-10-04T05:00:00Z	12.5	7.1
2016-10-04T05:00:00Z	13	0.3
2016-10-04T05:00:00Z	13.5	0
2016-10-04T05:00:00Z	14	0
2016-10-04T05:00:00Z	15	0
2016-10-04T05:00:00Z	16	0
2016-10-04T05:00:00Z	17	0
2016-10-04T05:00:00Z	18	0
2016-10-04T05:00:00Z	19	0
2016-10-04T05:00:00Z	20	0
2016-10-04T05:00:00Z	21	0
2016-10-04T05:00:00Z	22	0
2016-10-04T05:00:00Z	23	0
2016-10-04T05:00:00Z	24	0
2016-10-04T05:00:00Z	24.5	0
2016-11-09T06:00:00Z	0	7.7
2016-11-09T06:00:00Z	1	7.7
2016-11-09T06:00:00Z	2	7.6
2016-11-09T06:00:00Z	3	7.4
2016-11-09T06:00:00Z	4	7.2
2016-11-09T06:00:00Z	5	7.2
2016-11-09T06:00:00Z	6	7.1
2016-11-09T06:00:00Z	7	7.1
2016-11-09T06:00:00Z	8	7.1
2016-11-09T06:00:00Z	9	7.1
2016-11-09T06:00:00Z	10	7
2016-11-09T06:00:00Z	11	6.9
2016-11-09T06:00:00Z	12	6.9
2016-11-09T06:00:00Z	13	6.9
2016-11-09T06:00:00Z	14	6.9
2016-11-09T06:00:00Z	15	6.8
2016-11-09T06:00:00Z	16	6.8
2016-11-09T06:00:00Z	17	6.7
2016-11-09T06:00:00Z	18	6.8
2016-11-09T06:00:00Z	19	6.7
2016-11-09T06:00:00Z	20	4.5
2016-11-09T06:00:00Z	21	0
2016-11-09T06:00:00Z	22	0
2016-11-09T06:00:00Z	23	0
2016-11-09T06:00:00Z	24	0
2016-11-09T06:00:00Z	24.5	0
2017-02-06T06:00:00Z	0	15.5
2017-02-06T06:00:00Z	1	13.6
2017-02-06T06:00:00Z	2	13.5
2017-02-06T06:00:00Z	3	13.3
2017-02-06T06:00:00Z	4	13.3
2017-02-06T06:00:00Z	5	13.3
2017-02-06T06:00:00Z	6	13.4
2017-02-06T06:00:00Z	7	13.3
2017-02-06T06:00:00Z	8	13.3
2017-02-06T06:00:00Z	9	13.3
2017-02-06T06:00:00Z	10	13
2017-02-06T06:00:00Z	11	11.5
2017-02-06T06:00:00Z	12	11.1
2017-02-06T06:00:00Z	13	10.9
2017-02-06T06:00:00Z	14	10.7
2017-02-06T06:00:00Z	15	10.3
2017-02-06T06:00:00Z	16	9.3
2017-02-06T06:00:00Z	17	8.6
2017-02-06T06:00:00Z	18	6.6
2017-02-06T06:00:00Z	19	4.4
2017-02-06T06:00:00Z	20	5.3
2017-02-06T06:00:00Z	21	3.2
2017-02-06T06:00:00Z	22	2.1
2017-02-06T06:00:00Z	23	0.6
2017-02-06T06:00:00Z	24	0.3
2017-02-06T06:00:00Z	24.2	0.3
2017-04-17T05:00:00Z	0	12.8
2017-04-17T05:00:00Z	1	13.3
2017-04-17T05:00:00Z	2	13.2
2017-04-17T05:00:00Z	3	13.2
2017-04-17T05:00:00Z	4	12.9
2017-04-17T05:00:00Z	5	12.7
2017-04-17T05:00:00Z	6	12.7
2017-04-17T05:00:00Z	7	12.6
2017-04-17T05:00:00Z	8	12.6
2017-04-17T05:00:00Z	9	12.6
2017-04-17T05:00:00Z	10	12.6
2017-04-17T05:00:00Z	11	12.6
2017-04-17T05:00:00Z	12	12.6
2017-04-17T05:00:00Z	13	12.6
2017-04-17T05:00:00Z	14	12.5
2017-04-17T05:00:00Z	15	12.5
2017-04-17T05:00:00Z	16	12.5
2017-04-17T05:00:00Z	17	12.5
2017-04-17T05:00:00Z	18	12.5
2017-04-17T05:00:00Z	19	12.5
2017-04-17T05:00:00Z	20	12.4
2017-04-17T05:00:00Z	21	12.3
2017-04-17T05:00:00Z	22	12.1
2017-04-17T05:00:00Z	23	11.8
2017-04-17T05:00:00Z	24	11.7
2017-04-17T05:00:00Z	24.4	11.7
2017-05-03T05:00:00Z	0	10.2
2017-05-03T05:00:00Z	1	10.3
2017-05-03T05:00:00Z	2	10.2
2017-05-03T05:00:00Z	3	9.8
2017-05-03T05:00:00Z	4	9.6
2017-05-03T05:00:00Z	5	9.6
2017-05-03T05:00:00Z	6	9.5
2017-05-03T05:00:00Z	7	9.4
2017-05-03T05:00:00Z	8	9.4
2017-05-03T05:00:00Z	9	9.4
2017-05-03T05:00:00Z	10	9.4
2017-05-03T05:00:00Z	11	9.4
2017-05-03T05:00:00Z	12	9.4
2017-05-03T05:00:00Z	13	9.4
2017-05-03T05:00:00Z	14	9.4
2017-05-03T05:00:00Z	15	9.4
2017-05-03T05:00:00Z	16	9.4
2017-05-03T05:00:00Z	17	9.4
2017-05-03T05:00:00Z	18	9.4
2017-05-03T05:00:00Z	19	9.4
2017-05-03T05:00:00Z	20	9.3
2017-05-03T05:00:00Z	21	9.3
2017-05-03T05:00:00Z	22	9.2
2017-05-03T05:00:00Z	23	9.2
2017-05-03T05:00:00Z	24	9.1
2017-05-03T05:00:00Z	25	9
2017-05-15T05:00:00Z	0	11.9
2017-05-15T05:00:00Z	1	12.1
2017-05-15T05:00:00Z	2	12.2
2017-05-15T05:00:00Z	3	11.8
2017-05-15T05:00:00Z	4	10.6
2017-05-15T05:00:00Z	5	10.4
2017-05-15T05:00:00Z	6	10
2017-05-15T05:00:00Z	7	10
2017-05-15T05:00:00Z	8	10
2017-05-15T05:00:00Z	9	9.8
2017-05-15T05:00:00Z	10	9.5
2017-05-15T05:00:00Z	11	8.8
2017-05-15T05:00:00Z	12	8.2
2017-05-15T05:00:00Z	13	8.3
2017-05-15T05:00:00Z	14	8.2
2017-05-15T05:00:00Z	15	8.3
2017-05-15T05:00:00Z	16	8.2
2017-05-15T05:00:00Z	17	7.7
2017-05-15T05:00:00Z	18	7.3
2017-05-15T05:00:00Z	19	6.7
2017-05-15T05:00:00Z	20	6.6
2017-05-15T05:00:00Z	21	6
2017-05-15T05:00:00Z	22	5.8
2017-05-15T05:00:00Z	23	5.7
2017-05-15T05:00:00Z	24	5.7
2017-05-15T05:00:00Z	24.3	5.7
2017-05-30T05:00:00Z	0	7.9
2017-05-30T05:00:00Z	1	7.8
2017-05-30T05:00:00Z	2	7.8
2017-05-30T05:00:00Z	3	7.5
2017-05-30T05:00:00Z	4	7.9
2017-05-30T05:00:00Z	5	7.7
2017-05-30T05:00:00Z	6	7.7
2017-05-30T05:00:00Z	7	7.9
2017-05-30T05:00:00Z	8	7.8
2017-05-30T05:00:00Z	9	7.7
2017-05-30T05:00:00Z	10	7.8
2017-05-30T05:00:00Z	11	7.5
2017-05-30T05:00:00Z	12	7.5
2017-05-30T05:00:00Z	13	7.6
2017-05-30T05:00:00Z	14	7.5
2017-05-30T05:00:00Z	15	7.6
2017-05-30T05:00:00Z	16	7.4
2017-05-30T05:00:00Z	17	7.5
2017-05-30T05:00:00Z	18	5.6
2017-05-30T05:00:00Z	19	4.9
2017-05-30T05:00:00Z	20	4.9
2017-05-30T05:00:00Z	21	1.9
2017-05-30T05:00:00Z	22	1.9
2017-05-30T05:00:00Z	23	2.1
2017-05-30T05:00:00Z	24	0.1
2017-05-30T05:00:00Z	24.5	0
2017-06-12T05:00:00Z	0	10
2017-06-12T05:00:00Z	1	9.8
2017-06-12T05:00:00Z	2	9.8
2017-06-12T05:00:00Z	3	9.1
2017-06-12T05:00:00Z	4	9
2017-06-12T05:00:00Z	5	8.7
2017-06-12T05:00:00Z	6	8.4
2017-06-12T05:00:00Z	7	8.1
2017-06-12T05:00:00Z	8	6.4
2017-06-12T05:00:00Z	9	6
2017-06-12T05:00:00Z	10	5.9
2017-06-12T05:00:00Z	11	5.6
2017-06-12T05:00:00Z	12	5.4
2017-06-12T05:00:00Z	13	5.1
2017-06-12T05:00:00Z	14	4.6
2017-06-12T05:00:00Z	15	4.6
2017-06-12T05:00:00Z	16	2.9
2017-06-12T05:00:00Z	17	1.6
2017-06-12T05:00:00Z	18	0.5
2017-06-12T05:00:00Z	19	0
2017-06-12T05:00:00Z	20	0
2017-06-12T05:00:00Z	21	0
2017-06-12T05:00:00Z	22	0
2017-06-12T05:00:00Z	23	0
2017-06-12T05:00:00Z	23.5	0
2017-06-26T05:00:00Z	0	7.7
2017-06-26T05:00:00Z	1	7.6
2017-06-26T05:00:00Z	2	7.7
2017-06-26T05:00:00Z	3	7.6
2017-06-26T05:00:00Z	4	7.6
2017-06-26T05:00:00Z	5	7.6
2017-06-26T05:00:00Z	6	7.5
2017-06-26T05:00:00Z	7	7.5
2017-06-26T05:00:00Z	8	7.5
2017-06-26T05:00:00Z	9	7.6
2017-06-26T05:00:00Z	9.5	7.5
2017-06-26T05:00:00Z	10	7.5
2017-06-26T05:00:00Z	10.5	4.2
2017-06-26T05:00:00Z	11	3.6
2017-06-26T05:00:00Z	12	2.1
2017-06-26T05:00:00Z	13	2.3
2017-06-26T05:00:00Z	14	2
2017-06-26T05:00:00Z	15	1.9
2017-06-26T05:00:00Z	16	1.7
2017-06-26T05:00:00Z	17	0.4
2017-06-26T05:00:00Z	18	0.1
2017-06-26T05:00:00Z	19	0
2017-06-26T05:00:00Z	20	0
2017-06-26T05:00:00Z	21	0
2017-06-26T05:00:00Z	22	0
2017-06-26T05:00:00Z	23	0
2017-06-26T05:00:00Z	24	0
2017-06-26T05:00:00Z	24.6	0
2017-07-10T05:00:00Z	0	10.4
2017-07-10T05:00:00Z	1	10.2
2017-07-10T05:00:00Z	2	10.2
2017-07-10T05:00:00Z	3	10.2
2017-07-10T05:00:00Z	4	10
2017-07-10T05:00:00Z	5	9.9
2017-07-10T05:00:00Z	6	9.9
2017-07-10T05:00:00Z	6.5	9.7
2017-07-10T05:00:00Z	7	9.7
2017-07-10T05:00:00Z	7.5	8.2
2017-07-10T05:00:00Z	8	5.4
2017-07-10T05:00:00Z	8.5	4.3
2017-07-10T05:00:00Z	9	4
2017-07-10T05:00:00Z	9.5	3.3
2017-07-10T05:00:00Z	10	2.9
2017-07-10T05:00:00Z	10.5	2.6
2017-07-10T05:00:00Z	11	0.6
2017-07-10T05:00:00Z	12	0
2017-07-10T05:00:00Z	13	0
2017-07-10T05:00:00Z	14	0
2017-07-10T05:00:00Z	15	0
2017-07-10T05:00:00Z	16	0
2017-07-10T05:00:00Z	17	0
2017-07-10T05:00:00Z	18	0
2017-07-10T05:00:00Z	19	0
2017-07-10T05:00:00Z	20	0
2017-07-10T05:00:00Z	21	0.1
2017-07-10T05:00:00Z	22	0.1
2017-07-10T05:00:00Z	23	0.1
2017-07-10T05:00:00Z	24	0.1
2017-07-10T05:00:00Z	24.5	0.2
2017-07-24T05:00:00Z	0	7.9
2017-07-24T05:00:00Z	1	7.9
2017-07-24T05:00:00Z	2	7.9
2017-07-24T05:00:00Z	3	7.9
2017-07-24T05:00:00Z	4	7.7
2017-07-24T05:00:00Z	5	7.8
2017-07-24T05:00:00Z	6	7.6
2017-07-24T05:00:00Z	6.5	7
2017-07-24T05:00:00Z	7	4.7
2017-07-24T05:00:00Z	7.5	2.2
2017-07-24T05:00:00Z	8	0.8
2017-07-24T05:00:00Z	9	0
2017-07-24T05:00:00Z	10	0
2017-07-24T05:00:00Z	11	0
2017-07-24T05:00:00Z	12	0
2017-07-24T05:00:00Z	13	0
2017-07-24T05:00:00Z	14	0
2017-07-24T05:00:00Z	15	0
2017-07-24T05:00:00Z	16	0
2017-07-24T05:00:00Z	17	0
2017-07-24T05:00:00Z	18	0
2017-07-24T05:00:00Z	19	0
2017-07-24T05:00:00Z	20	0
2017-07-24T05:00:00Z	21	0
2017-07-24T05:00:00Z	22	0
2017-07-24T05:00:00Z	23	0.1
2017-07-24T05:00:00Z	23.5	0.2
2017-08-07T05:00:00Z	0	7.1
2017-08-07T05:00:00Z	1	7
2017-08-07T05:00:00Z	2	7.1
2017-08-07T05:00:00Z	3	6.9
2017-08-07T05:00:00Z	4	6.8
2017-08-07T05:00:00Z	5	6.5
2017-08-07T05:00:00Z	6	6.7
2017-08-07T05:00:00Z	7	6.3
2017-08-07T05:00:00Z	7.5	6
2017-08-07T05:00:00Z	8	5.1
2017-08-07T05:00:00Z	8.5	4.4
2017-08-07T05:00:00Z	9	3.4
2017-08-07T05:00:00Z	9.5	1.8
2017-08-07T05:00:00Z	10	0.4
2017-08-07T05:00:00Z	11	0
2017-08-07T05:00:00Z	12	0
2017-08-07T05:00:00Z	13	0
2017-08-07T05:00:00Z	14	0
2017-08-07T05:00:00Z	15	0
2017-08-07T05:00:00Z	16	0
2017-08-07T05:00:00Z	17	0
2017-08-07T05:00:00Z	18	0
2017-08-07T05:00:00Z	19	0
2017-08-07T05:00:00Z	20	0
2017-08-07T05:00:00Z	21	0
2017-08-07T05:00:00Z	22	0
2017-08-07T05:00:00Z	23	0.1
2017-08-07T05:00:00Z	24	0.2
2017-08-07T05:00:00Z	24.2	0.3
2017-08-23T05:00:00Z	0	7
2017-08-23T05:00:00Z	1	7
2017-08-23T05:00:00Z	2	7
2017-08-23T05:00:00Z	3	7.1
2017-08-23T05:00:00Z	4	7
2017-08-23T05:00:00Z	5	6.7
2017-08-23T05:00:00Z	6	6.7
2017-08-23T05:00:00Z	7	6.9
2017-08-23T05:00:00Z	8	7
2017-08-23T05:00:00Z	9	7.1
2017-08-23T05:00:00Z	10	7.1
2017-08-23T05:00:00Z	11	7.1
2017-08-23T05:00:00Z	11.5	5.2
2017-08-23T05:00:00Z	12	0
2017-08-23T05:00:00Z	13	0
2017-08-23T05:00:00Z	14	0
2017-08-23T05:00:00Z	15	0
2017-08-23T05:00:00Z	16	0
2017-08-23T05:00:00Z	17	0
2017-08-23T05:00:00Z	18	0
2017-08-23T05:00:00Z	19	0
2017-08-23T05:00:00Z	20	0
2017-08-23T05:00:00Z	21	0
2017-08-23T05:00:00Z	22	0
2017-08-23T05:00:00Z	23	0
2017-08-23T05:00:00Z	24	0
2017-08-23T05:00:00Z	24.1	0.1
2017-09-06T05:00:00Z	0	6.9
2017-09-06T05:00:00Z	1	6.9
2017-09-06T05:00:00Z	2	6.9
2017-09-06T05:00:00Z	3	6.9
2017-09-06T05:00:00Z	4	6.8
2017-09-06T05:00:00Z	5	6.9
2017-09-06T05:00:00Z	6	6.9
2017-09-06T05:00:00Z	7	6.9
2017-09-06T05:00:00Z	8	7
2017-09-06T05:00:00Z	9	6.9
2017-09-06T05:00:00Z	10	6.9
2017-09-06T05:00:00Z	11	6.9
2017-09-06T05:00:00Z	12	6.7
2017-09-06T05:00:00Z	12.5	6.6
2017-09-06T05:00:00Z	13	5.9
2017-09-06T05:00:00Z	13.5	0.2
2017-09-06T05:00:00Z	14	0
2017-09-06T05:00:00Z	15	0
2017-09-06T05:00:00Z	16	0
2017-09-06T05:00:00Z	17	0
2017-09-06T05:00:00Z	18	0
2017-09-06T05:00:00Z	19	0
2017-09-06T05:00:00Z	20	0
2017-09-06T05:00:00Z	21	0
2017-09-06T05:00:00Z	22	0.1
2017-09-06T05:00:00Z	23	0.1
2017-09-06T05:00:00Z	24	0.1
2017-09-06T05:00:00Z	24.1	0.2
2017-09-25T05:00:00Z	0	7.8
2017-09-25T05:00:00Z	1	7.7
2017-09-25T05:00:00Z	2	7.6
2017-09-25T05:00:00Z	3	7.4
2017-09-25T05:00:00Z	4	7
2017-09-25T05:00:00Z	5	6.3
2017-09-25T05:00:00Z	6	5.4
2017-09-25T05:00:00Z	6.5	5.4
2017-09-25T05:00:00Z	7	5.1
2017-09-25T05:00:00Z	7.5	4.8
2017-09-25T05:00:00Z	8	4.6
2017-09-25T05:00:00Z	8.5	4
2017-09-25T05:00:00Z	9	3.7
2017-09-25T05:00:00Z	9.5	3.1
2017-09-25T05:00:00Z	10	2.9
2017-09-25T05:00:00Z	10.5	2.8
2017-09-25T05:00:00Z	11	2.1
2017-09-25T05:00:00Z	11.5	2.4
2017-09-25T05:00:00Z	12	1.7
2017-09-25T05:00:00Z	12.5	0.1
2017-09-25T05:00:00Z	13	0
2017-09-25T05:00:00Z	14	0
2017-09-25T05:00:00Z	15	0
2017-09-25T05:00:00Z	16	0
2017-09-25T05:00:00Z	17	0
2017-09-25T05:00:00Z	18	0
2017-09-25T05:00:00Z	19	0
2017-09-25T05:00:00Z	20	0
2017-09-25T05:00:00Z	21	0
2017-09-25T05:00:00Z	22	0
2017-09-25T05:00:00Z	23	0
2017-09-25T05:00:00Z	24	0
2017-09-25T05:00:00Z	24.5	0
2017-10-04T05:00:00Z	0	2.8
2017-10-04T05:00:00Z	1	2.8
2017-10-04T05:00:00Z	2	3
2017-10-04T05:00:00Z	3	3.1
2017-10-04T05:00:00Z	4	3.4
2017-10-04T05:00:00Z	5	4.4
2017-10-04T05:00:00Z	6	4.5
2017-10-04T05:00:00Z	7	4.7
2017-10-04T05:00:00Z	8	4.9
2017-10-04T05:00:00Z	9	5
2017-10-04T05:00:00Z	10	5.2
2017-10-04T05:00:00Z	11	5.2
2017-10-04T05:00:00Z	12	5.2
2017-10-04T05:00:00Z	12.5	5.3
2017-10-04T05:00:00Z	13	5.2
2017-10-04T05:00:00Z	13.5	3.4
2017-10-04T05:00:00Z	14	0
2017-10-04T05:00:00Z	14.5	0
2017-10-04T05:00:00Z	15	0
2017-10-04T05:00:00Z	16	0
2017-10-04T05:00:00Z	17	0
2017-10-04T05:00:00Z	18	0
2017-10-04T05:00:00Z	19	0
2017-10-04T05:00:00Z	20	0
2017-10-04T05:00:00Z	21	0
2017-10-04T05:00:00Z	22	0
2017-10-04T05:00:00Z	23	0
2017-10-04T05:00:00Z	24	0
2017-10-04T05:00:00Z	24.5	0
2017-11-02T05:00:00Z	0	9.3
2017-11-02T05:00:00Z	1	9.1
2017-11-02T05:00:00Z	2	9.2
2017-11-02T05:00:00Z	3	9.2
2017-11-02T05:00:00Z	4	9
2017-11-02T05:00:00Z	5	9
2017-11-02T05:00:00Z	6	9
2017-11-02T05:00:00Z	7	8.9
2017-11-02T05:00:00Z	8	8.9
2017-11-02T05:00:00Z	9	8.9
2017-11-02T05:00:00Z	10	8.9
2017-11-02T05:00:00Z	11	9
2017-11-02T05:00:00Z	12	8.9
2017-11-02T05:00:00Z	13	8.9
2017-11-02T05:00:00Z	14	8.8
2017-11-02T05:00:00Z	15	8.9
2017-11-02T05:00:00Z	16	8.9
2017-11-02T05:00:00Z	17	8.9
2017-11-02T05:00:00Z	18	8.9
2017-11-02T05:00:00Z	19	8.9
2017-11-02T05:00:00Z	20	8.9
2017-11-02T05:00:00Z	21	8.9
2017-11-02T05:00:00Z	22	9.1
2017-11-02T05:00:00Z	23	9
2017-11-02T05:00:00Z	24	8.7
2017-11-02T05:00:00Z	24.6	0.1
2017-12-19T06:00:00Z	0	15
2017-12-19T06:00:00Z	1	15
2017-12-19T06:00:00Z	2	15
2017-12-19T06:00:00Z	3	15
2017-12-19T06:00:00Z	4	15
2017-12-19T06:00:00Z	5	15
2017-12-19T06:00:00Z	6	15
2017-12-19T06:00:00Z	7	15
2017-12-19T06:00:00Z	8	15
2017-12-19T06:00:00Z	9	14.9
2017-12-19T06:00:00Z	10	15
2017-12-19T06:00:00Z	11	15
2017-12-19T06:00:00Z	12	15
2017-12-19T06:00:00Z	13	14.9
2017-12-19T06:00:00Z	14	15
2017-12-19T06:00:00Z	15	14.9
2017-12-19T06:00:00Z	16	14.9
2017-12-19T06:00:00Z	17	14.9
2017-12-19T06:00:00Z	18	14.9
2017-12-19T06:00:00Z	19	14.9
2017-12-19T06:00:00Z	20	15
2017-12-19T06:00:00Z	21	14.9
2017-12-19T06:00:00Z	22	14.8
2017-12-19T06:00:00Z	22.5	0.3
2018-01-23T06:00:00Z	0	16.3
2018-01-23T06:00:00Z	1	16.5
2018-01-23T06:00:00Z	2	16.3
2018-01-23T06:00:00Z	3	16.3
2018-01-23T06:00:00Z	4	16.3
2018-01-23T06:00:00Z	5	16.4
2018-01-23T06:00:00Z	6	16.4
2018-01-23T06:00:00Z	7	16.4
2018-01-23T06:00:00Z	8	16.4
2018-01-23T06:00:00Z	9	16.4
2018-01-23T06:00:00Z	10	16.4
2018-01-23T06:00:00Z	11	16.4
2018-01-23T06:00:00Z	12	16
2018-01-23T06:00:00Z	13	14.5
2018-01-23T06:00:00Z	14	14.5
2018-01-23T06:00:00Z	15	15.2
2018-01-23T06:00:00Z	16	15.1
2018-01-23T06:00:00Z	17	13.7
2018-01-23T06:00:00Z	18	11.4
2018-01-23T06:00:00Z	19	11.4
2018-01-23T06:00:00Z	20	11.4
2018-01-23T06:00:00Z	21	7.1
2018-01-23T06:00:00Z	22	3.4
2018-01-23T06:00:00Z	23	8.6
2018-01-23T06:00:00Z	24	9.6
2018-04-05T05:00:00Z	0	15.6
2018-04-05T05:00:00Z	1	15.5
2018-04-05T05:00:00Z	2	15.5
2018-04-05T05:00:00Z	3	15.3
2018-04-05T05:00:00Z	4	15.2
2018-04-05T05:00:00Z	5	15.2
2018-04-05T05:00:00Z	6	15
2018-04-05T05:00:00Z	7	15.1
2018-04-05T05:00:00Z	8	15
2018-04-05T05:00:00Z	9	14.9
2018-04-05T05:00:00Z	10	14.8
2018-04-05T05:00:00Z	11	14.8
2018-04-05T05:00:00Z	12	14.8
2018-04-05T05:00:00Z	13	14.9
2018-04-05T05:00:00Z	14	14.9
2018-04-05T05:00:00Z	15	14.9
2018-04-05T05:00:00Z	16	14.9
2018-04-05T05:00:00Z	17	14.9
2018-04-05T05:00:00Z	18	14.9
2018-04-05T05:00:00Z	19	14.9
2018-04-05T05:00:00Z	20	14.9
2018-04-05T05:00:00Z	21	14.9
2018-04-05T05:00:00Z	22	14.9
2018-04-05T05:00:00Z	23	15
2018-04-05T05:00:00Z	24	15.1
2018-04-05T05:00:00Z	24.5	15.1
2018-04-20T05:00:00Z	0	15.4
2018-04-20T05:00:00Z	1	15.4
2018-04-20T05:00:00Z	2	15.2
2018-04-20T05:00:00Z	3	15.3
2018-04-20T05:00:00Z	4	15.3
2018-04-20T05:00:00Z	5	15.1
2018-04-20T05:00:00Z	6	15.2
2018-04-20T05:00:00Z	7	15.2
2018-04-20T05:00:00Z	8	15.2
2018-04-20T05:00:00Z	9	15
2018-04-20T05:00:00Z	10	15
2018-04-20T05:00:00Z	11	14.9
2018-04-20T05:00:00Z	12	14.9
2018-04-20T05:00:00Z	13	14.7
2018-04-20T05:00:00Z	14	14.9
2018-04-20T05:00:00Z	15	14.9
2018-04-20T05:00:00Z	16	14.9
2018-04-20T05:00:00Z	17	15
2018-04-20T05:00:00Z	18	15
2018-04-20T05:00:00Z	19	14.9
2018-04-20T05:00:00Z	20	14.8
2018-04-20T05:00:00Z	21	14.8
2018-04-20T05:00:00Z	22	0.5
2018-04-20T05:00:00Z	23	0.5
2018-04-20T05:00:00Z	23.6	0.6
2018-05-07T05:00:00Z	0	18.1
2018-05-07T05:00:00Z	1	23.5
2018-05-07T05:00:00Z	2	16.8
2018-05-07T05:00:00Z	3	15.2
2018-05-07T05:00:00Z	4	15
2018-05-07T05:00:00Z	5	14.4
2018-05-07T05:00:00Z	6	13.7
2018-05-07T05:00:00Z	7	13.6
2018-05-07T05:00:00Z	8	13.5
2018-05-07T05:00:00Z	9	13.5
2018-05-07T05:00:00Z	10	13.5
2018-05-07T05:00:00Z	11	13.4
2018-05-07T05:00:00Z	12	13.3
2018-05-07T05:00:00Z	13	13.3
2018-05-07T05:00:00Z	14	13.2
2018-05-07T05:00:00Z	15	13
2018-05-07T05:00:00Z	16	13
2018-05-07T05:00:00Z	17	12.9
2018-05-07T05:00:00Z	18	12.8
2018-05-07T05:00:00Z	19	12.5
2018-05-07T05:00:00Z	20	12.3
2018-05-07T05:00:00Z	21	12.2
2018-05-07T05:00:00Z	22	12.2
2018-05-07T05:00:00Z	23	12.2
2018-05-07T05:00:00Z	24	12.1
2018-05-07T05:00:00Z	24.2	11.8
2018-05-14T05:00:00Z	0	15.7
2018-05-14T05:00:00Z	1	14.4
2018-05-14T05:00:00Z	2	12.4
2018-05-14T05:00:00Z	3	12
2018-05-14T05:00:00Z	4	12
2018-05-14T05:00:00Z	5	12
2018-05-14T05:00:00Z	6	12
2018-05-14T05:00:00Z	7	12
2018-05-14T05:00:00Z	8	11.8
2018-05-14T05:00:00Z	9	11.6
2018-05-14T05:00:00Z	10	11.6
2018-05-14T05:00:00Z	11	11.6
2018-05-14T05:00:00Z	12	11.6
2018-05-14T05:00:00Z	13	11.5
2018-05-14T05:00:00Z	14	11.3
2018-05-14T05:00:00Z	15	11.3
2018-05-14T05:00:00Z	16	11
2018-05-14T05:00:00Z	17	11
2018-05-14T05:00:00Z	18	10.5
2018-05-14T05:00:00Z	19	10.4
2018-05-14T05:00:00Z	20	10.1
2018-05-14T05:00:00Z	21	10
2018-05-14T05:00:00Z	22	9.7
2018-05-14T05:00:00Z	23	9.7
2018-05-14T05:00:00Z	24	9.7
2018-05-14T05:00:00Z	24.5	9.6
2018-05-29T05:00:00Z	0	14.3
2018-05-29T05:00:00Z	1	14.1
2018-05-29T05:00:00Z	1.5	14
2018-05-29T05:00:00Z	2	13.9
2018-05-29T05:00:00Z	2.5	11.6
2018-05-29T05:00:00Z	3	10.1
2018-05-29T05:00:00Z	3.5	8.9
2018-05-29T05:00:00Z	4	8.5
2018-05-29T05:00:00Z	5	8.8
2018-05-29T05:00:00Z	6	8.7
2018-05-29T05:00:00Z	7	8.3
2018-05-29T05:00:00Z	8	8.1
2018-05-29T05:00:00Z	9	8.1
2018-05-29T05:00:00Z	10	8.3
2018-05-29T05:00:00Z	11	8.5
2018-05-29T05:00:00Z	12	8.3
2018-05-29T05:00:00Z	13	8
2018-05-29T05:00:00Z	14	7.4
2018-05-29T05:00:00Z	15	7.7
2018-05-29T05:00:00Z	16	7.7
2018-05-29T05:00:00Z	17	7.5
2018-05-29T05:00:00Z	18	7
2018-05-29T05:00:00Z	19	6.9
2018-05-29T05:00:00Z	20	6.6
2018-05-29T05:00:00Z	21	6.1
2018-05-29T05:00:00Z	22	5.9
2018-05-29T05:00:00Z	23	5.4
2018-05-29T05:00:00Z	24	4.5
2018-05-29T05:00:00Z	24.2	4.2
2018-06-11T05:00:00Z	0	8.9
2018-06-11T05:00:00Z	1	8.9
2018-06-11T05:00:00Z	2	8.9
